48, 104.18, 7742, 70
49, 104.18, 7759, 33
50, 104.18, 7418, 71
51, 104.18, 7777, 46
52, 104.18, 7702, 33
53, 104.18, 0, 15
54, 104.18, 7748, 43
55, 104.18, 4459, 45
56, 104.18, 8052, 20
57, 104.18, 0, 15
58, 104.18, 5546, 59
59, 104.18, 5583, 51
60, 104.18, 7704, 104
61, 104.18, 8289, 19
62, 104.18, 7727, 63
63, 104.18, 8491, 31
32, 104.36, 4779, 49
33, 104.36, 4611, 60
34, 104.36, 7669, 53
35, 104.36, 0, 15
36, 104.36, 0, 27
37, 104.36, 4690, 42
38, 104.36, 4080, 79
39, 104.36, 0, 15
40, 104.36, 4533, 53
41, 104.36, 4636, 41
42, 104.36, 4142, 56
43, 104.36, 4219, 66
44, 104.36, 5451, 59
45, 104.36, 5521, 50
46, 104.36, 5372, 57
47, 104.36, 5519, 47
48, 104.36, 7748, 73
49, 104.36, 7769, 34
50, 104.36, 7427, 58
51, 104.36, 7414, 94
52, 104.36, 7714, 34
53, 104.36, 7652, 31
54, 104.36, 7752, 33
55, 104.36, 0, 15
56, 104.36, 10522, 29
57, 104.36, 0, 15
58, 104.36, 5570, 56
59, 104.36, 5629, 53
60, 104.36, 7716, 76
61, 104.36, 8168, 20
62, 104.36, 7714, 63
63, 104.36, 8415, 29
32, 104.45, 0, 24
33, 104.45, 0, 15
34, 104.45, 7667, 47
35, 104.45, 4422, 34
36, 104.45, 4675, 79
37, 104.45, 4726, 42
38, 104.45, 4061, 65
39, 104.45, 4133, 72
40, 104.45, 4550, 54
41, 104.45, 4586, 57
42, 104.45, 0, 29
43, 104.45, 4224, 77
44, 104.45, 5468, 58
45, 104.45, 5484, 51
46, 104.45, 5380, 50
