000296,	889.000000,	769.714294,	80.420393,	153.353823,	1445.759869,	66,	68,	72
000297,	853.000000,	788.250000,	51.134574,	181.624217,	1543.685246,	10,	19,	28
000298,	818.000000,	802.000000,	17.490283,	196.279839,	1554.691792,	29,	38,	47
000302,	1518.500000,	502.000000,	274.274625,	-37.409761,	610.771608,	131,	113,	110
000303,	1493.897949,	507.693878,	269.041724,	-35.789410,	620.360327,	124,	108,	109
000304,	1491.780029,	509.220001,	270.156580,	-35.451752,	624.838114,	131,	112,	115
000305,	1492.678589,	508.357147,	270.834626,	-35.831998,	625.593758,	123,	106,	107
000306,	1399.777832,	541.222229,	244.059299,	-23.917626,	651.065874,	143,	117,	116
000307,	1188.129028,	616.225830,	172.800802,	7.223980,	712.343740,	110,	103,	105
000308,	1379.587280,	548.238098,	236.964112,	-21.162840,	654.159594,	139,	113,	114
000309,	1480.849976,	510.033325,	265.219833,	-35.045821,	623.267603,	128,	110,	112
000310,	1479.099976,	511.424988,	264.085676,	-34.444696,	622.201586,	128,	111,	111
000311,	1417.062500,	535.625000,	246.924842,	-25.760416,	640.258884,	134,	117,	110
000312,	1503.000000,	503.500000,	266.011846,	-36.515140,	605.432367,	126,	111,	111
000313,	1500.500000,	503.000000,	262.346085,	-36.327723,	599.220181,	129,	111,	112
000315,	738.000000,	843.000000,	-59.035638,	231.381615,	1523.500347,	42,	51,	59
000316,	1017.000000,	718.333313,	136.036515,	74.182726,	1003.034210,	70,	71,	73
000317,	837.333313,	821.888916,	35.577535,	211.453526,	1524.752331,	33,	42,	51
000318,	852.200012,	829.400024,	49.389826,	217.050280,	1513.864040,	10,	19,	24
000319,	1008.250000,	751.375000,	141.999225,	103.217924,	1090.990448,	83,	80,	84
000321,	939.500000,	800.500000,	95.437201,	137.169597,	1094.620228,	99,	88,	88
000323,	1477.000000,	511.274994,	260.545464,	-34.146083,	615.764761,	129,	113,	111
000324,	1477.937500,	513.031250,	262.410460,	-33.663147,	619.314814,	130,	112,	111
000325,	1349.982422,	576.877197,	225.604953,	-9.485065,	656.326294,	140,	125,	112
000326,	1358.985962,	575.126770,	228.749807,	-10.178693,	654.756498,	150,	126,	122
000327,	1471.534424,	514.896545,	259.715887,	-32.913755,	618.799877,	135,	118,	110
000328,	1474.529419,	510.000000,	259.914485,	-34.679442,	616.523409,	128,	112,	107
000329,	1499.000000,	485.000000,	263.627079,	-43.372123,	603.438234,	123,	107,	108
000331,	858.200012,	911.700012,	46.152557,	247.177826,	1268.798542,	33,	40,	50
000332,	825.000000,	948.000000,	22.751093,	316.695213,	1456.069946,	29,	38,	47
000333,	1523.000000,	434.000000,	264.434567,	-60.713884,	585.194063,	67,	68,	73
000334,	930.750000,	891.750000,	121.696156,	271.547638,	1489.207268,	18,	27,	34
000335,	1022.000000,	826.833313,	164.903928,	168.494164,	1188.496780,	100,	90,	88
000336,	1073.000000,	796.666687,	170.030370,	122.488313,	996.514988,	76,	75,	82
000338,	614.000000,	1104.454590,	-161.824868,	438.888695,	1392.041874,	56,	65,	72
000339,	563.599976,	1150.400024,	-197.864668,	460.679808,	1339.185429,	53,	63,	73
000340,	763.833313,	1009.583313,	-23.113721,	261.760063,	1022.541904,	42,	53,	59
000341,	1470.968750,	468.921875,	256.154230,	-50.041401,	610.828400,	115,	96,	97
000342,	1469.684204,	470.526306,	255.794458,	-49.454135,	611.140490,	131,	111,	109
000343,	1472.414307,	471.485718,	257.444232,	-49.203683,	612.584782,	139,	112,	110
000344,	694.000000,	1171.500000,	-85.236531,	459.553560,	1286.589146,	55,	64,	73
000346,	1508.000000,	451.000000,	267.457430,	-56.286945,	604.423571,	70,	70,	78
000348,	1095.909058,	912.303040,	241.383511,	254.756663,	1305.176735,	92,	91,	90
000349,	1073.896606,	880.103455,	220.834961,	225.839364,	1290.034008,	101,	94,	93
000351,	803.000000,	772.000000,	2.924980,	167.698835,	1559.989166,	33,	40,	56
000352,	773.666687,	749.333313,	-26.020125,	147.557260,	1580.970860,	30,	39,	48
000353,	725.000000,	692.125000,	-73.905042,	90.780026,	1576.640892,	74,	77,	82
000354,	722.679993,	688.239990,	-75.963406,	86.691795,	1571.927547,	79,	83,	84
000355,	722.000000,	681.500000,	-76.288169,	79.711356,	1564.885521,	72,	78,	81
000356,	718.136353,	673.045471,	-79.682859,	71.099592,	1557.377148,	71,	76,	79
000404,	660.750000,	1099.750000,	-44.986110,	161.449253,	516.896057,	46,	56,	66
000405,	886.500000,	764.346130,	47.730577,	90.685962,	882.877731,	106,	97,	102
000406,	930.078918,	723.631592,	86.949958,	82.640307,	1069.504070,	71,	67,	74
000407,	880.375000,	760.458313,	49.994460,	99.807487,	995.224094,	78,	75,	85
000408,	875.238098,	734.285706,	48.711326,	86.940459,	1035.886383,	98,	86,	86
000409,	875.214294,	691.392883,	50.291153,	61.108776,	1069.821167,	111,	97,	89
000410,	876.875000,	694.333313,	51.751261,	63.503973,	1077.099419,	114,	96,	90
000411,	864.576904,	718.230774,	41.352666,	75.710625,	1024.580956,	93,	84,	79
000412,	874.049988,	711.900024,	49.174358,	74.309424,	1062.511635,	92,	85,	82
000425,	811.500000,	750.545471,	6.176849,	80.860577,	859.387684,	20,	29,	37
000426,	802.000000,	758.875000,	1.062287,	84.385393,	849.829292,	30,	37,	47
000427,	847.806458,	822.774170,	24.128669,	112.437617,	807.545090,	23,	32,	41
000428,	956.119995,	746.359985,	96.840106,	90.786043,	992.468452,	88,	79,	84
000429,	1083.500000,	802.136353,	177.648779,	126.664114,	1002.603340,	73,	73,	75
000430,	1131.192261,	827.192322,	211.031345,	144.763954,	1019.498920,	69,	68,	73
000437,	951.060608,	773.696960,	78.505044,	90.268984,	831.507778,	98,	86,	90
000438,	916.371399,	697.514282,	63.062352,	52.843569,	867.049503,	73,	72,	77
000439,	891.818176,	666.000000,	50.909790,	36.594564,	887.140942,	80,	80,	78
